EJA/2.FEVEREIRO/15;1k77JQPE-IPs87J2Sy6FfnbVU45saVS4u;https://drive.google.com/file/d/1k77JQPE-IPs87J2Sy6FfnbVU45saVS4u/view?usp=share_link;EJA VII FÍSICA 15 02 2023 GRANDEZAS E UNIDADES DE MEDIDAS P1.mp4;mp4
EJA/2.FEVEREIRO/16.02/NÃO PRESENCIAL;1K7OGIYli5T6Jk9InvzmB_dW-0dKBr_Yz;https://drive.google.com/file/d/1K7OGIYli5T6Jk9InvzmB_dW-0dKBr_Yz/view?usp=share_link;EJA V LÍNGUA PORTUGUESA 16 02 2023 REVISÃO ORTOGRAFIA CHARGE E CARTUM P3 NP.mp4;mp4
EJA/2.FEVEREIRO/16.02;1U1sEooYoTgo-B8KJFQtF-mdOWZzn7u6X;https://drive.google.com/file/d/1U1sEooYoTgo-B8KJFQtF-mdOWZzn7u6X/view?usp=share_link;EJA IV EDUCAÇÃO FÍSICA 16 02 2023 GINÁSTICA HISTÓRIA.mp4;mp4
EJA/2.FEVEREIRO/16.02;1XfnSsMbjFx4gs4i51psnLXkpLnK9RzkA;https://drive.google.com/file/d/1XfnSsMbjFx4gs4i51psnLXkpLnK9RzkA/view?usp=share_link;EJA IV LÍNGUA PORTUGUESA 16 02 2023 PARLENDAS E TRAVA LÍNGUA REVISÃO.mp4;mp4
EJA/2.FEVEREIRO/16.02;1nD16EvwPRH1GoKqMZ-l4-K6axSlSwA_7;https://drive.google.com/file/d/1nD16EvwPRH1GoKqMZ-l4-K6axSlSwA_7/view?usp=share_link;EJA IV MATEMÁTICA 16 02 2023 ADIÇÃO E SUBTRAÇÃO P1.mp4;mp4
EJA/2.FEVEREIRO/16.02;1_S9vqCb5r8PWox0GS5p-k_06qm7a9vYW;https://drive.google.com/file/d/1_S9vqCb5r8PWox0GS5p-k_06qm7a9vYW/view?usp=share_link;EJA IV MATEMÁTICA 16 02 2023 ADIÇÃO E SUBTRAÇÃO P2.mp4;mp4
EJA/2.FEVEREIRO/16.02;1_6N3CcDFtxyLs_FVqNXznJJqyxFpNHVj;https://drive.google.com/file/d/1_6N3CcDFtxyLs_FVqNXznJJqyxFpNHVj/view?usp=share_link;EJA V EDUCAÇÃO FÍSICA 16 02 2023 ORIGEM DA GINÁSTICA.mp4;mp4
EJA/2.FEVEREIRO/16.02;1lx3ARxZkInXF6_nAjYFv_8unYlbcFd06;https://drive.google.com/file/d/1lx3ARxZkInXF6_nAjYFv_8unYlbcFd06/view?usp=share_link;EJA V LÍNGUA PORTUGUESA 16 02 2023 GÊNEROS CHARGE E CARTUM P1.mp4;mp4
EJA/2.FEVEREIRO/16.02;1JIA7OEvKBeKKvahv4xtv7VaX806HbBIt;https://drive.google.com/file/d/1JIA7OEvKBeKKvahv4xtv7VaX806HbBIt/view?usp=share_link;EJA V LÍNGUA PORTUGUESA 16 02 2023 GÊNEROS CHARGE E CARTUM P2.mp4;mp4
EJA/2.FEVEREIRO/16.02;1rXr-65BcZlFvqSvHaGHipOHtjMhfyB74;https://drive.google.com/file/d/1rXr-65BcZlFvqSvHaGHipOHtjMhfyB74/view?usp=share_link;EJA V MATEMÁTICA 16 02 2023 NÚMEROS NATURAIS E SISTEMA DE NUMERAÇÃO.mp4;mp4
